id,title,genres,imdb_id,tmdb_id,year
516,Renaissance Man,Comedy|Drama,0110971,11858,1994
517,Rising Sun,Action|Drama|Mystery,0107969,7007,1993
518,"Road to Wellville, The",Comedy,0111001,10467,1994
519,RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,0107978,5550,1993
520,Robin Hood: Men in Tights,Comedy,0107977,8005,1993
521,Romeo Is Bleeding,Crime|Thriller,0107983,2088,1993
522,Romper Stomper,Action|Drama,0105275,10412,1992
523,Ruby in Paradise,Drama,0108000,47889,1993
524,Rudy,Drama,0108002,14534,1993
526,"Savage Nights (Nuits fauves, Les)",Drama,0105032,41878,1992
527,Schindler's List,Drama|War,0108052,424,1993
528,"Scout, The",Comedy|Drama,0111094,35233,1994
529,Searching for Bobby Fischer,Drama,0108065,14291,1993
531,"Secret Garden, The",Children|Drama,0108071,11236,1993
532,Serial Mom,Comedy|Crime|Horror,0111127,11592,1994
533,"Shadow, The",Action|Adventure|Fantasy|Mystery,0111143,8850,1994
534,Shadowlands,Drama|Romance,0108101,10445,1993
535,Short Cuts,Drama,0108122,695,1993
536,"Simple Twist of Fate, A",Drama,0111194,43535,1994
537,Sirens,Drama,0111201,12519,1994
538,Six Degrees of Separation,Drama,0108149,23210,1993
539,Sleepless in Seattle,Comedy|Drama|Romance,0108160,858,1993
540,Sliver,Thriller,0108162,867,1993
541,Blade Runner,Action|Sci-Fi|Thriller,0083658,78,1982
542,Son in Law,Comedy|Drama|Romance,0108186,13203,1993
543,So I Married an Axe Murderer,Comedy|Romance|Thriller,0108174,10442,1993
544,Striking Distance,Action|Crime,0108238,11074,1993
546,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,0108255,9607,1993
547,Surviving the Game,Action|Adventure|Thriller,0111323,17585,1994
548,Terminal Velocity,Action|Mystery|Thriller,0111400,9057,1994
549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,0108328,20967,1993
550,Threesome,Comedy|Romance,0111418,10635,1994
551,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,0107688,9479,1993
552,"Three Musketeers, The",Action|Adventure|Comedy|Romance,0108333,10057,1993
553,Tombstone,Action|Drama|Western,0108358,11969,1993
555,True Romance,Crime|Thriller,0108399,319,1993
556,"War Room, The",Documentary,0108515,26408,1993
558,"Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,0110763,15139,1994
562,Welcome to the Dollhouse,Comedy|Drama,0114906,11446,1995
563,Germinal,Drama|Romance,0107002,51980,1993
564,Chasers,Comedy,0109403,24405,1994
567,Kika,Comedy|Drama,0107315,8223,1993
568,Bhaji on the Beach,Comedy|Drama,0106408,14587,1993
569,Little Big League,Comedy|Drama,0110363,31504,1994
573,"Ciao, Professore! (Io speriamo che me la cavo)",Drama,0107225,23637,1992
574,Spanking the Monkey,Comedy|Drama,0111252,17600,1994
575,"Little Rascals, The",Children|Comedy,0110366,10897,1994
577,Andre,Adventure|Children|Drama,0109120,21352,1994
579,"Escort, The (Scorta, La)",Crime|Thriller,0108059,68806,1993
580,Princess Caraboo,Drama,0110892,37345,1994
581,"Celluloid Closet, The",Documentary,0112651,32562,1995
583,Dear Diary (Caro Diario),Comedy|Drama,0109382,25403,1994
585,"Brady Bunch Movie, The",Comedy,0112572,9066,1995
586,Home Alone,Children|Comedy,0099785,771,1990
587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,0099653,251,1990
588,Aladdin,Adventure|Animation|Children|Comedy|Musical,0103639,812,1992
589,Terminator 2: Judgment Day,Action|Sci-Fi,0103064,280,1991
590,Dances with Wolves,Adventure|Drama|Western,0099348,581,1990
592,Batman,Action|Crime|Thriller,0096895,268,1989
593,"Silence of the Lambs, The",Crime|Horror|Thriller,0102926,274,1991
594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,0029583,408,1937
595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,0101414,10020,1991
596,Pinocchio,Animation|Children|Fantasy|Musical,0032910,10895,1940
597,Pretty Woman,Comedy|Romance,0100405,114,1990
599,"Wild Bunch, The",Adventure|Western,0065214,576,1969
600,Love and a .45,Action|Comedy|Crime,0110395,15477,1994
602,"Great Day in Harlem, A",Documentary,0109934,124472,1994
605,One Fine Day,Drama|Romance,0117247,7300,1996
606,Candyman: Farewell to the Flesh,Fantasy|Horror,0112625,10824,1995
608,Fargo,Comedy|Crime|Drama|Thriller,0116282,275,1996
609,Homeward Bound II: Lost in San Francisco,Adventure|Children,0116552,25059,1996
610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,0082509,11827,1981
611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,0116514,8766,1996
612,"Pallbearer, The",Comedy,0117283,23570,1996
613,Jane Eyre,Drama|Romance,0116684,47333,1996
615,Bread and Chocolate (Pane e cioccolata),Comedy|Drama,0070506,51242,1973
616,"Aristocats, The",Animation|Children,0065421,10112,1970
617,"Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,0113083,4307,1995
618,Two Much,Comedy|Romance,0118001,46029,1995
619,Ed,Comedy,0116165,32308,1996
626,"Thin Line Between Love and Hate, A",Comedy,0117891,28121,1996
627,"Last Supper, The",Drama|Thriller,0113613,12520,1995
628,Primal Fear,Crime|Drama|Mystery|Thriller,0117381,1592,1996
631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,0115509,19042,1996
632,Land and Freedom (Tierra y libertad),Drama|War,0114671,38884,1995
633,Denise Calls Up,Comedy,0112844,47449,1995
634,Theodore Rex,Comedy,0114658,36259,1995
635,"Family Thing, A",Comedy|Drama,0116275,41852,1996
636,Frisk,Drama,0113122,40926,1995
637,Sgt. Bilko,Comedy,0117608,9099,1996
638,Jack and Sarah,Romance,0113448,2021,1995
639,Girl 6,Comedy|Drama,0116414,61752,1996
640,Diabolique,Drama|Thriller,0116095,10988,1996
645,Nelly & Monsieur Arnaud,Drama,0113947,12652,1995
647,Courage Under Fire,Action|Crime|Drama|War,0115956,10684,1996
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,0117060,954,1996
649,Cold Fever (Á köldum klaka),Comedy|Drama,0109028,68445,1995
650,Moll Flanders,Drama,0117071,18989,1996
653,Dragonheart,Action|Adventure|Fantasy,0116136,8840,1996
656,Eddie,Comedy,0116168,11107,1996
661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,0116683,10539,1996
662,Fear,Thriller,0116287,10543,1996
663,Kids in the Hall: Brain Candy,Comedy,0116768,18414,1996
665,Underground,Comedy|Drama|War,0114787,11902,1995
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,0112536,25087,1996
668,Song of the Little Road (Pather Panchali),Drama,0048473,5801,1955
670,"World of Apu, The (Apur Sansar)",Drama,0052572,896,1959
671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,0117128,3065,1996
673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,0117705,2300,1996
674,Barbarella,Adventure|Comedy|Sci-Fi,0062711,8069,1968
678,Some Folks Call It a Sling Blade,Drama|Thriller,0108181,27768,1993
679,"Run of the Country, The",Drama,0114307,221917,1995
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,0058898,8072,1965
685,It's My Party,Drama,0113443,33245,1996
688,Operation Dumbo Drop,Action|Adventure|Comedy|War,0114048,27281,1995
691,Mrs. Winterbourne,Comedy|Romance,0117104,40001,1996
692,Solo,Action|Sci-Fi|Thriller,0117688,29621,1996
694,"Substitute, The",Action|Crime|Drama,0117774,20762,1996
695,True Crime,Mystery|Thriller,0114736,37144,1996
697,Feeling Minnesota,Drama|Romance,0116289,12656,1996
698,Delta of Venus,Drama,0109593,38867,1995
700,Angus,Comedy,0112368,25969,1995
703,Boys,Drama,0115742,43634,1996
704,"Quest, The",Action|Adventure,0117420,9103,1996
706,Sunset Park,Drama,0117784,29649,1996
707,Mulholland Falls,Crime|Drama|Thriller,0117107,10990,1996
708,"Truth About Cats & Dogs, The",Comedy|Romance,0117979,8866,1996
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,0095776,12233,1988
710,Celtic Pride,Comedy,0115851,23449,1996
711,Flipper,Adventure|Children,0116322,36355,1996
714,Dead Man,Drama|Mystery|Western,0112817,922,1995
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,0113362,11876,1995
718,"Visitors, The (Visiteurs, Les)",Comedy|Fantasy|Sci-Fi,0108500,11687,1993
719,Multiplicity,Comedy,0117108,9304,1996
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,0118114,503475,1996
722,"Haunted World of Edward D. Wood Jr., The",Documentary,0113270,73183,1996
724,"Craft, The",Drama|Fantasy|Horror|Thriller,0115963,9100,1996
725,"Great White Hype, The",Comedy,0116448,20759,1996
726,Last Dance,Drama,0116827,46063,1996
728,Cold Comfort Farm,Comedy,0112701,32513,1995
731,Heaven's Prisoners,Crime|Thriller,0116508,36915,1996
733,"Rock, The",Action|Adventure|Thriller,0117500,9802,1996
735,Cemetery Man (Dellamorte Dellamore),Horror,0109592,21588,1994
736,Twister,Action|Adventure|Romance|Thriller,0117998,664,1996
737,Barb Wire,Action|Sci-Fi,0115624,11867,1996
741,Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,0113568,9323,1995
742,Thinner,Horror|Thriller,0117894,10280,1996
743,Spy Hard,Comedy,0117723,10535,1996
745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,0112691,532,1995
747,"Stupids, The",Comedy,0117768,16299,1996
748,"Arrival, The",Action|Sci-Fi|Thriller,0115571,10547,1996
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,0057012,935,1964
757,Ashes of Time (Dung che sai duk),Drama,0109688,40751,1994
759,Maya Lin: A Strong Clear Vision,Documentary,0110480,85778,1994
760,Stalingrad,Drama|War,0108211,11101,1993
761,"Phantom, The",Action|Adventure,0117331,9826,1996
762,Striptease,Comedy|Crime,0117765,9879,1996
764,Heavy,Drama|Romance,0113280,22621,1995
765,Jack,Comedy|Drama,0116669,7095,1996
766,I Shot Andy Warhol,Drama,0116594,26890,1996
773,Touki Bouki,Drama,0070820,77771,1973
775,Spirits of the Dead,Horror|Mystery,0063715,41225,1968
778,Trainspotting,Comedy|Crime|Drama,0117951,627,1996
779,'Til There Was You,Drama|Romance,0118523,32872,1997
780,Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller,0116629,602,1996
781,Stealing Beauty,Drama,0117737,14553,1996
782,"Fan, The",Drama|Thriller,0116277,9566,1996
783,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,0116583,10545,1996
784,"Cable Guy, The",Comedy|Thriller,0115798,9894,1996
785,Kingpin,Comedy,0116778,11543,1996
786,Eraser,Action|Drama|Thriller,0116213,9268,1996
788,"Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,0117218,9327,1996
790,"Unforgettable Summer, An (Un été inoubliable)",Drama,0111546,81949,1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,0113610,NaN,1994
795,Somebody to Love,Drama,0111237,44535,1994
798,Daylight,Action|Adventure|Drama|Thriller,0116040,11228,1996
799,"Frighteners, The",Comedy|Horror|Thriller,0116365,10779,1996
800,Lone Star,Drama|Mystery|Western,0116905,26748,1996
801,Harriet the Spy,Children|Comedy,0116493,38223,1996
802,Phenomenon,Drama|Romance,0117333,9294,1996
803,Walking and Talking,Comedy|Drama|Romance,0118113,49963,1996
804,She's the One,Comedy|Romance,0117628,11363,1996
805,"Time to Kill, A",Drama|Thriller,0117913,1645,1996
806,American Buffalo,Crime|Drama,0115530,31546,1996
808,Alaska,Adventure|Children,0115493,36344,1996
809,Fled,Action|Adventure,0116320,18550,1996
810,Kazaam,Children|Comedy|Fantasy,0116756,11511,1996
813,Larger Than Life,Comedy,0116823,34170,1996
818,"Very Brady Sequel, A",Comedy,0118073,12606,1996
823,"Collector, The (La collectionneuse)",Drama,0061495,4837,1967
824,Kaspar Hauser,Drama|Mystery,0110246,12632,1993
828,"Adventures of Pinocchio, The",Adventure|Children,0115472,18975,1996
829,Joe's Apartment,Comedy|Fantasy|Musical,0116707,11962,1996
830,"First Wives Club, The",Comedy,0116313,2925,1996
832,Ransom,Crime|Thriller,0117438,3595,1996
833,High School High,Comedy,0116531,9308,1996
835,Foxfire,Drama,0116353,18555,1996
836,Chain Reaction,Action|Adventure|Thriller,0115857,12123,1996
837,Matilda,Children|Comedy|Fantasy,0117008,10830,1996
838,Emma,Comedy|Drama|Romance,0116191,3573,1996
839,"Crow: City of Angels, The",Action|Thriller,0115986,10546,1996
840,House Arrest,Children|Comedy,0116571,18862,1996
841,"Eyes Without a Face (Yeux sans visage, Les)",Horror,0053459,31417,1959
842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,0117826,9431,1996
848,"Spitfire Grill, The",Drama,0117718,47907,1996
849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,0116225,10061,1996
851,Basquiat,Drama,0115632,549,1996
852,Tin Cup,Comedy|Drama|Romance,0117918,10478,1996
858,"Godfather, The",Crime|Drama,0068646,238,1972
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,0104558,11134,1992
866,Bound,Crime|Drama|Romance|Thriller,0115736,9303,1996
867,Carpool,Comedy|Crime,0115836,23945,1996
869,Kansas City,Crime|Drama|Musical|Thriller,0116745,22479,1996
870,Gone Fishin',Comedy,0119214,9054,1997
875,Nothing to Lose,Action|Crime|Drama,0110693,410921,1994
876,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller,0106544,38955,1993
879,"Relic, The",Horror|Thriller,0120004,11015,1997
880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,0116654,9306,1996
881,First Kid,Children|Comedy,0116311,12559,1996
882,"Trigger Effect, The",Drama|Thriller,0117965,58770,1996
885,Bogus,Children|Drama|Fantasy,0115725,3587,1996
886,Bulletproof,Action|Comedy|Crime,0115783,10723,1996
888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical,0113596,19004,1995
889,1-900 (06),Drama|Romance,0109001,101230,1994
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),Horror|Thriller,0113253,10987,1995
892,Twelfth Night,Comedy|Drama|Romance,0117991,44705,1996
893,Mother Night,Drama,0117093,20318,1996
896,Wild Reeds (Les roseaux sauvages),Drama,0111019,26933,1994
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,0035896,27854,1943
898,"Philadelphia Story, The",Comedy|Drama|Romance,0032904,981,1940
899,Singin' in the Rain,Comedy|Musical|Romance,0045152,872,1952
900,"American in Paris, An",Musical|Romance,0043278,2769,1951
901,Funny Face,Comedy|Musical,0050419,13320,1957
902,Breakfast at Tiffany's,Drama|Romance,0054698,164,1961
903,Vertigo,Drama|Mystery|Romance|Thriller,0052357,426,1958
904,Rear Window,Mystery|Thriller,0047396,567,1954
905,It Happened One Night,Comedy|Romance,0025316,3078,1934
906,Gaslight,Drama|Thriller,0036855,13528,1944
907,"Gay Divorcee, The",Comedy|Musical|Romance,0025164,28288,1934
908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,0053125,213,1959
909,"Apartment, The",Comedy|Drama|Romance,0053604,284,1960
910,Some Like It Hot,Comedy|Crime,0053291,239,1959
911,Charade,Comedy|Crime|Mystery|Romance|Thriller,0056923,4808,1963
912,Casablanca,Drama|Romance,0034583,289,1942
913,"Maltese Falcon, The",Film-Noir|Mystery,0033870,963,1941
914,My Fair Lady,Comedy|Drama|Musical|Romance,0058385,11113,1964
915,Sabrina,Comedy|Romance,0047437,6620,1954
916,Roman Holiday,Comedy|Drama|Romance,0046250,804,1953
917,"Little Princess, The",Children|Drama,0031580,26531,1939
918,Meet Me in St. Louis,Musical,0037059,909,1944
919,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,0032138,630,1939
920,Gone with the Wind,Drama|Romance|War,0031381,770,1939
921,My Favorite Year,Comedy,0084370,31044,1982
922,Sunset Blvd. (a.k.a. Sunset Boulevard),Drama|Film-Noir|Romance,0043014,599,1950
923,Citizen Kane,Drama|Mystery,0033467,15,1941
924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,0062622,62,1968
926,All About Eve,Drama,0042192,705,1950
927,"Women, The",Comedy,0032143,22490,1939
928,Rebecca,Drama|Mystery|Romance|Thriller,0032976,223,1940
929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,0032484,25670,1940
930,Notorious,Film-Noir|Romance|Thriller,0038787,303,1946
931,Spellbound,Mystery|Romance|Thriller,0038109,4174,1945
932,"Affair to Remember, An",Drama|Romance,0050105,8356,1957
933,To Catch a Thief,Crime|Mystery|Romance|Thriller,0048728,381,1955
934,Father of the Bride,Comedy,0042451,20758,1950
935,"Band Wagon, The",Comedy|Musical,0045537,29376,1953
936,Ninotchka,Comedy|Romance,0031725,1859,1939
937,Love in the Afternoon,Comedy|Romance,0050658,18299,1957
938,Gigi,Musical,0051658,17281,1958
940,"Adventures of Robin Hood, The",Action|Adventure|Romance,0029843,10907,1938
941,"Mark of Zorro, The",Adventure,0032762,32093,1940
942,Laura,Crime|Film-Noir|Mystery,0037008,1939,1944
943,"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,0039420,22292,1947
944,Lost Horizon,Drama,0029162,3598,1937
945,Top Hat,Comedy|Musical|Romance,0027125,3080,1935
946,To Be or Not to Be,Comedy|Drama|War,0035446,198,1942
947,My Man Godfrey,Comedy|Romance,0028010,13562,1936
948,Giant,Drama|Romance|Western,0049261,1712,1956
949,East of Eden,Drama,0048028,220,1955
950,"Thin Man, The",Comedy|Crime,0025878,3529,1934
951,His Girl Friday,Comedy|Romance,0032599,3085,1940
952,Around the World in 80 Days,Adventure|Comedy,0048960,2897,1956
953,It's a Wonderful Life,Children|Drama|Fantasy|Romance,0038650,1585,1946
954,Mr. Smith Goes to Washington,Drama,0031679,3083,1939
955,Bringing Up Baby,Comedy|Romance,0029947,900,1938
956,Penny Serenade,Drama|Romance,0034012,43795,1941
959,Of Human Bondage,Drama,0025586,43905,1934
961,Little Lord Fauntleroy,Drama,0027893,23114,1936
963,"Inspector General, The",Musical,0041509,40206,1949
965,"39 Steps, The",Drama|Mystery|Thriller,0026029,260,1935
968,Night of the Living Dead,Horror|Sci-Fi|Thriller,0063350,10331,1968
969,"African Queen, The",Adventure|Comedy|Romance|War,0043265,488,1951
970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,0046414,22733,1953
971,Cat on a Hot Tin Roof,Drama,0051459,261,1958
973,Meet John Doe,Comedy|Drama,0033891,32574,1941
976,"Farewell to Arms, A",Romance|War,0022879,22649,1932
979,Nothing Personal,Drama|War,0114007,125587,1995
981,Dangerous Ground,Drama,0118927,52855,1997
982,Picnic,Drama,0048491,39940,1955
984,"Pompatus of Love, The",Comedy|Drama,0117357,85328,1996
986,Fly Away Home,Adventure|Children,0116329,11076,1996
987,Bliss,Drama|Romance,0118742,63945,1997
988,Grace of My Heart,Comedy|Drama,0116442,58985,1996
990,Maximum Risk,Action|Adventure|Thriller,0117011,10861,1996
991,Michael Collins,Drama,0117039,1770,1996
993,Infinity,Drama,0116635,2033,1996
994,Big Night,Comedy|Drama,0115678,18203,1996
996,Last Man Standing,Action|Crime|Drama|Thriller,0116830,9333,1996
998,Set It Off,Action|Crime,0117603,9400,1996
999,2 Days in the Valley,Crime|Film-Noir,0115438,9401,1996
1003,Extreme Measures,Drama|Thriller,0116259,11306,1996
1004,"Glimmer Man, The",Action|Thriller,0116421,9625,1996
1005,D3: The Mighty Ducks,Children|Comedy,0116000,10680,1996
1006,"Chamber, The",Drama,0115862,6346,1996
1007,"Apple Dumpling Gang, The",Children|Comedy|Western,0072653,18660,1975
1008,"Davy Crockett, King of the Wild Frontier",Adventure|Western,0047977,35115,1955
1009,Escape to Witch Mountain,Adventure|Children|Fantasy,0072951,14821,1975
1010,"Love Bug, The",Children|Comedy,0064603,14136,1969
1011,Herbie Rides Again,Children|Comedy|Fantasy|Romance,0071607,10869,1974
1012,Old Yeller,Children|Drama,0050798,22660,1957
1013,"Parent Trap, The",Children|Comedy|Romance,0055277,19186,1961
1014,Pollyanna,Children|Comedy|Drama,0054195,31102,1960
1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,0107131,6878,1993
1016,"Shaggy Dog, The",Children|Comedy,0053271,15944,1959
1017,Swiss Family Robinson,Adventure|Children,0054357,18444,1960
1018,That Darn Cat!,Children|Comedy|Mystery,0059793,20723,1965
1019,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,0046672,173,1954
1020,Cool Runnings,Comedy,0106611,864,1993
1021,Angels in the Outfield,Children|Comedy,0109127,24795,1994
1022,Cinderella,Animation|Children|Fantasy|Musical|Romance,0042332,11224,1950
1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical,0063819,81310,1968
